sample_id,image_id,class_name,image_label,label,image_path,mask_paths,mask_path
forged__10015,10015,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10015.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10015.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10015.npy
forged__10017,10017,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10017.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10017.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10017.npy
forged__10030,10030,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10030.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10030.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10030.npy
forged__10070,10070,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10070.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10070.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10070.npy
forged__1008,1008,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1008.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1008.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1008.npy
forged__10138,10138,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10138.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10138.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10138.npy
forged__10139,10139,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10139.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10139.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10139.npy
forged__10147,10147,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10147.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10147.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10147.npy
forged__10152,10152,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10152.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10152.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10152.npy
forged__10176,10176,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10176.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10176.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10176.npy
forged__10180,10180,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10180.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10180.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10180.npy
forged__10208,10208,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10208.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10208.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10208.npy
forged__10266,10266,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10266.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10266.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10266.npy
forged__10277,10277,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10277.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10277.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10277.npy
forged__10290,10290,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10290.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10290.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10290.npy
forged__10296,10296,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10296.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10296.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10296.npy
forged__10307,10307,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10307.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10307.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10307.npy
forged__10348,10348,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10348.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10348.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10348.npy
forged__10398,10398,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10398.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10398.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10398.npy
forged__10408,10408,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10408.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10408.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10408.npy
forged__1041,1041,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1041.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1041.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1041.npy
forged__10435,10435,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10435.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10435.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10435.npy
forged__10448,10448,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10448.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10448.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10448.npy
forged__10457,10457,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10457.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10457.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10457.npy
forged__10458,10458,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10458.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10458.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10458.npy
forged__10476,10476,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10476.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10476.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10476.npy
forged__10505,10505,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10505.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10505.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10505.npy
forged__10570,10570,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10570.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10570.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10570.npy
forged__10602,10602,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10602.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10602.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10602.npy
forged__10632,10632,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10632.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10632.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10632.npy
forged__10636,10636,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10636.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10636.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10636.npy
forged__10645,10645,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10645.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10645.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10645.npy
forged__1070,1070,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1070.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1070.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10703.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1070.npy
forged__10703,10703,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10703.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10703.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10703.npy
forged__10730,10730,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10730.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10730.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10730.npy
forged__10742,10742,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10742.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10742.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10742.npy
forged__10799,10799,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10799.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10799.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10799.npy
forged__10838,10838,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10838.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10838.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10838.npy
forged__10855,10855,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10855.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10855.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10855.npy
forged__10878,10878,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10878.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10878.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10878.npy
forged__10884,10884,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10884.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10884.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10884.npy
forged__10886,10886,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10886.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10886.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10886.npy
forged__10911,10911,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10911.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10911.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10911.npy
forged__10939,10939,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10939.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10939.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10939.npy
forged__10951,10951,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10951.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10951.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10951.npy
forged__1097,1097,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1097.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1097.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1097.npy
forged__10980,10980,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10980.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10980.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10980.npy
forged__10986,10986,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10986.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10986.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10986.npy
forged__10991,10991,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10991.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10991.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10991.npy
forged__10992,10992,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10992.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10992.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10992.npy
forged__1101,1101,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1101.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1101.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11010.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11014.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1101.npy
forged__11010,11010,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11010.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11010.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11010.npy
forged__11014,11014,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11014.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11014.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11014.npy
forged__11128,11128,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11128.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11128.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11128.npy
forged__11130,11130,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11130.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11130.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11130.npy
forged__11206,11206,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11206.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11206.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11206.npy
forged__11223,11223,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11223.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11223.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11223.npy
forged__11240,11240,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11240.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11240.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11240.npy
forged__11249,11249,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11249.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11249.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11249.npy
forged__11277,11277,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11277.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11277.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11277.npy
forged__11296,11296,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11296.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11296.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11296.npy
forged__11299,11299,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11299.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11299.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11299.npy
forged__11307,11307,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11307.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11307.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11307.npy
forged__11333,11333,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11333.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11333.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11333.npy
forged__11356,11356,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11356.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11356.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11356.npy
forged__1137,1137,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1137.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1137.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1137.npy
forged__11392,11392,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11392.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11392.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11392.npy
forged__11399,11399,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11399.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11399.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11399.npy
forged__11426,11426,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11426.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11426.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11426.npy
forged__1143,1143,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1143.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1143.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1143.npy
forged__11440,11440,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11440.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11440.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11440.npy
forged__11446,11446,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11446.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11446.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11446.npy
forged__11501,11501,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11501.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11501.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11501.npy
forged__11508,11508,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11508.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11508.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11508.npy
forged__11513,11513,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11513.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11513.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11513.npy
forged__11547,11547,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11547.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11547.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11547.npy
forged__11548,11548,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11548.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11548.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11548.npy
forged__11639,11639,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11639.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11639.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11639.npy
forged__11646,11646,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11646.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11646.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11646.npy
forged__11662,11662,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11662.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11662.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11662.npy
forged__11698,11698,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11698.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11698.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11698.npy
forged__11708,11708,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11708.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11708.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11708.npy
forged__1173,1173,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1173.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1173.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1173.npy
forged__1174,1174,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1174.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1174.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11740.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11747.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1174.npy
forged__11740,11740,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11740.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11740.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11740.npy
forged__11747,11747,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11747.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11747.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11747.npy
forged__11761,11761,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11761.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11761.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11761.npy
forged__11764,11764,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11764.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11764.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11764.npy
forged__11785,11785,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11785.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11785.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11785.npy
forged__11854,11854,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11854.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11854.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11854.npy
forged__11904,11904,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11904.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11904.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11904.npy
forged__11910,11910,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11910.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11910.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11910.npy
forged__11919,11919,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11919.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11919.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11919.npy
forged__11942,11942,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11942.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11942.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11942.npy
