sample_id,image_id,class_name,image_label,label,image_path,mask_paths,mask_path
forged__10348,10348,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10348.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10348.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10348.npy
forged__10398,10398,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10398.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10398.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10398.npy
forged__10435,10435,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10435.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10435.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10435.npy
forged__10448,10448,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10448.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10448.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10448.npy
forged__10457,10457,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10457.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10457.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10457.npy
forged__10476,10476,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10476.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10476.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10476.npy
forged__10505,10505,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10505.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10505.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10505.npy
forged__10570,10570,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10570.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10570.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10570.npy
forged__10602,10602,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10602.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10602.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10602.npy
forged__10645,10645,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10645.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10645.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10645.npy
forged__1070,1070,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1070.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1070.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10703.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1070.npy
forged__10703,10703,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10703.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10703.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10703.npy
forged__10730,10730,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10730.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10730.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10730.npy
forged__10799,10799,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10799.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10799.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10799.npy
forged__10838,10838,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10838.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10838.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10838.npy
forged__10855,10855,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10855.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10855.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10855.npy
forged__10886,10886,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10886.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10886.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10886.npy
forged__10911,10911,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10911.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10911.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10911.npy
forged__10939,10939,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10939.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10939.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10939.npy
forged__1097,1097,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1097.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1097.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1097.npy
forged__10980,10980,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10980.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10980.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10980.npy
forged__10986,10986,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10986.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10986.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10986.npy
forged__10991,10991,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10991.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10991.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/10991.npy
forged__11010,11010,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11010.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11010.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11010.npy
forged__11014,11014,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11014.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11014.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11014.npy
forged__11128,11128,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11128.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11128.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11128.npy
forged__11130,11130,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11130.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11130.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11130.npy
forged__11223,11223,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11223.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11223.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11223.npy
forged__11240,11240,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11240.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11240.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11240.npy
forged__11249,11249,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11249.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11249.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11249.npy
forged__11299,11299,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11299.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11299.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11299.npy
forged__11307,11307,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11307.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11307.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11307.npy
forged__11333,11333,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11333.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11333.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11333.npy
forged__1137,1137,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1137.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1137.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1137.npy
forged__11392,11392,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11392.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11392.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11392.npy
forged__11399,11399,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11399.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11399.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11399.npy
forged__11426,11426,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11426.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11426.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11426.npy
forged__11446,11446,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11446.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11446.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11446.npy
forged__11501,11501,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11501.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11501.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11501.npy
forged__11508,11508,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11508.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11508.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11508.npy
forged__11547,11547,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11547.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11547.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11547.npy
forged__11548,11548,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11548.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11548.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11548.npy
forged__11639,11639,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11639.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11639.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11639.npy
forged__11646,11646,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11646.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11646.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11646.npy
forged__11708,11708,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11708.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11708.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11708.npy
forged__1173,1173,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1173.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1173.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1173.npy
forged__1174,1174,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1174.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1174.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11740.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11747.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1174.npy
forged__11747,11747,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11747.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11747.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11747.npy
forged__11761,11761,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11761.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11761.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11761.npy
forged__11764,11764,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11764.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11764.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11764.npy
forged__11785,11785,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11785.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11785.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11785.npy
forged__11910,11910,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11910.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11910.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11910.npy
forged__11919,11919,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11919.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11919.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11919.npy
forged__11942,11942,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11942.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11942.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11942.npy
forged__11954,11954,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11954.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11954.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11954.npy
forged__11985,11985,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/11985.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11985.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/11985.npy
forged__1201,1201,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1201.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1201.npy|/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12019.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1201.npy
forged__12019,12019,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12019.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12019.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12019.npy
forged__12051,12051,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12051.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12051.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12051.npy
forged__12063,12063,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12063.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12063.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12063.npy
forged__12064,12064,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12064.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12064.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12064.npy
forged__12115,12115,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12115.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12115.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12115.npy
forged__12124,12124,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12124.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12124.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12124.npy
forged__12143,12143,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12143.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12143.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12143.npy
forged__12149,12149,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12149.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12149.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12149.npy
forged__12244,12244,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12244.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12244.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12244.npy
forged__1225,1225,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1225.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1225.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1225.npy
forged__12261,12261,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12261.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12261.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12261.npy
forged__12265,12265,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12265.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12265.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12265.npy
forged__12289,12289,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12289.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12289.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12289.npy
forged__12298,12298,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12298.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12298.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12298.npy
forged__12299,12299,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12299.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12299.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12299.npy
forged__12335,12335,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12335.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12335.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12335.npy
forged__12355,12355,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12355.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12355.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12355.npy
forged__12363,12363,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12363.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12363.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12363.npy
forged__12366,12366,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12366.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12366.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12366.npy
forged__1237,1237,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1237.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1237.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1237.npy
forged__12412,12412,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12412.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12412.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12412.npy
forged__12427,12427,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12427.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12427.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12427.npy
forged__12505,12505,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12505.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12505.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12505.npy
forged__1251,1251,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1251.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1251.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1251.npy
forged__12557,12557,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12557.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12557.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12557.npy
forged__12574,12574,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12574.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12574.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12574.npy
forged__12589,12589,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12589.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12589.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12589.npy
forged__12612,12612,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12612.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12612.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12612.npy
forged__12615,12615,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12615.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12615.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12615.npy
forged__12705,12705,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12705.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12705.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12705.npy
forged__1272,1272,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1272.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1272.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/1272.npy
forged__12747,12747,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12747.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12747.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12747.npy
forged__12798,12798,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12798.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12798.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12798.npy
forged__12809,12809,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12809.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12809.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12809.npy
forged__12823,12823,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12823.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12823.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12823.npy
forged__12862,12862,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12862.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12862.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12862.npy
forged__12912,12912,forged,1,1,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12912.png,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12912.npy,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_masks/12912.npy
