path,file,stem,suffix,shape,ndim,dtype,min,max,mean,has_nan,file_size_kb,group
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16550.png,16550.png,16550,.png,"(1024, 1024)",2,uint8,0.0,255.0,135.3158664703369,False,559.0771484375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16579.png,16579.png,16579,.png,"(843, 1042, 4)",3,uint8,16.0,255.0,170.70931465632066,False,1513.3984375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16612.png,16612.png,16612,.png,"(273, 753, 3)",3,uint8,32.0,179.0,112.64239257864756,False,65.8330078125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16614.png,16614.png,16614,.png,"(1024, 1280, 3)",3,uint8,10.0,255.0,87.74905649820964,False,1997.12109375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16630.png,16630.png,16630,.png,"(206, 715, 3)",3,uint8,72.0,220.0,194.34463303686604,False,57.587890625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16647.png,16647.png,16647,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,128.3948923923924,False,983.267578125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16648.png,16648.png,16648,.png,"(360, 360, 4)",3,uint8,2.0,255.0,71.73719328703703,False,56.3349609375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16649.png,16649.png,16649,.png,"(256, 256, 4)",3,uint8,10.0,255.0,76.40325164794922,False,38.2470703125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16667.png,16667.png,16667,.png,"(256, 256, 4)",3,uint8,10.0,255.0,77.14019393920898,False,40.4326171875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16683.png,16683.png,16683,.png,"(1912, 2568)",2,uint8,10.0,255.0,45.71600499876171,False,1264.69140625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16703.png,16703.png,16703,.png,"(360, 360, 4)",3,uint8,2.0,255.0,71.17226273148148,False,56.4912109375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16729.png,16729.png,16729,.png,"(256, 256, 4)",3,uint8,10.0,255.0,79.14468383789062,False,42.013671875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16751.png,16751.png,16751,.png,"(1024, 1024)",2,uint8,0.0,255.0,95.95013999938965,False,796.9052734375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16866.png,16866.png,16866,.png,"(512, 515, 3)",3,uint8,0.0,168.0,55.11106644417476,False,214.625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16897.png,16897.png,16897,.png,"(520, 696, 3)",3,uint8,0.0,255.0,6.645640841438255,False,264.5078125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16939.png,16939.png,16939,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,164.94141341341341,False,1111.37890625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16951.png,16951.png,16951,.png,"(256, 256, 4)",3,uint8,1.0,255.0,68.80487823486328,False,23.0166015625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16960.png,16960.png,16960,.png,"(666, 1000, 3)",3,uint8,0.0,252.0,87.85637337337337,False,1251.03125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/16974.png,16974.png,16974,.png,"(552, 685, 4)",3,uint8,41.0,255.0,188.68712974717022,False,693.5634765625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17008.png,17008.png,17008,.png,"(164, 659, 3)",3,uint8,65.0,210.0,200.13661682519708,False,119.130859375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17030.png,17030.png,17030,.png,"(512, 512, 3)",3,uint8,0.0,255.0,87.99119186401367,False,163.0732421875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17052.png,17052.png,17052,.png,"(563, 734, 3)",3,uint8,43.0,255.0,235.95470370065644,False,569.4697265625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17071.png,17071.png,17071,.png,"(274, 462, 4)",3,uint8,9.0,255.0,185.11568632097828,False,262.021484375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17124.png,17124.png,17124,.png,"(935, 447, 4)",3,uint8,10.0,255.0,188.65814341599972,False,843.2509765625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17128.png,17128.png,17128,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,90.10712112112112,False,1068.056640625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17134.png,17134.png,17134,.png,"(424, 684, 4)",3,uint8,0.0,255.0,162.59847904943175,False,631.896484375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17218.png,17218.png,17218,.png,"(360, 360, 4)",3,uint8,4.0,255.0,73.32294560185186,False,58.55078125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17245.png,17245.png,17245,.png,"(256, 256, 4)",3,uint8,3.0,255.0,72.63890075683594,False,39.3037109375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17249.png,17249.png,17249,.png,"(512, 727, 3)",3,uint8,0.0,255.0,95.12264120529574,False,318.6796875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17268.png,17268.png,17268,.png,"(99, 1041, 3)",3,uint8,27.0,196.0,156.52149739469624,False,63.7822265625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17280.png,17280.png,17280,.png,"(512, 556, 3)",3,uint8,0.0,255.0,191.6617159397482,False,212.064453125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17298.png,17298.png,17298,.png,"(1200, 1600, 3)",3,uint8,0.0,234.0,1.6744446180555554,False,1247.791015625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17324.png,17324.png,17324,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,85.26938488488489,False,1105.5576171875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17334.png,17334.png,17334,.png,"(1200, 1600, 3)",3,uint8,0.0,255.0,20.118660590277777,False,1954.4990234375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17418.png,17418.png,17418,.png,"(360, 360, 4)",3,uint8,4.0,255.0,72.41355324074074,False,57.0732421875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17493.png,17493.png,17493,.png,"(205, 1376, 3)",3,uint8,0.0,189.0,153.75276162790698,False,82.037109375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17528.png,17528.png,17528,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,86.79951201201202,False,1055.2431640625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17555.png,17555.png,17555,.png,"(1200, 1600, 3)",3,uint8,0.0,255.0,24.343924131944444,False,2173.7177734375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17583.png,17583.png,17583,.png,"(86, 410, 3)",3,uint8,26.0,255.0,206.0,False,26.5712890625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17625.png,17625.png,17625,.png,"(512, 545, 3)",3,uint8,0.0,255.0,219.51940940366973,False,184.5400390625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17648.png,17648.png,17648,.png,"(1200, 1600, 3)",3,uint8,0.0,239.0,2.936340104166667,False,1453.42578125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17651.png,17651.png,17651,.png,"(78, 733, 3)",3,uint8,0.0,253.0,130.9699688669675,False,56.7021484375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17660.png,17660.png,17660,.png,"(512, 545, 3)",3,uint8,6.0,255.0,79.99323752866972,False,226.673828125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17695.png,17695.png,17695,.png,"(512, 525, 3)",3,uint8,0.0,202.0,174.69769345238095,False,158.091796875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17756.png,17756.png,17756,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,101.47766266266267,False,1057.5087890625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17826.png,17826.png,17826,.png,"(520, 696, 3)",3,uint8,0.0,255.0,6.8765298040082525,False,263.9072265625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/1783.png,1783.png,1783,.png,"(520, 696, 3)",3,uint8,0.0,255.0,6.458018346595932,False,254.453125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17846.png,17846.png,17846,.png,"(91, 530, 3)",3,uint8,29.0,166.0,127.1843873108024,False,19.376953125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17878.png,17878.png,17878,.png,"(1200, 1600, 3)",3,uint8,0.0,241.0,2.3233121527777776,False,1381.3310546875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17904.png,17904.png,17904,.png,"(512, 664, 3)",3,uint8,0.0,255.0,138.94616846291416,False,198.767578125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17923.png,17923.png,17923,.png,"(581, 233, 3)",3,uint8,0.0,255.0,228.67658986651696,False,102.28515625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/17980.png,17980.png,17980,.png,"(534, 512, 3)",3,uint8,0.0,247.0,165.22661370552436,False,267.615234375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18017.png,18017.png,18017,.png,"(666, 1000, 3)",3,uint8,0.0,238.0,89.52202852852852,False,866.39453125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18037.png,18037.png,18037,.png,"(132, 1006, 3)",3,uint8,0.0,250.0,202.67472438098682,False,80.384765625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/1804.png,1804.png,1804,.png,"(95, 919, 3)",3,uint8,0.0,251.0,194.66944619437604,False,40.5244140625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18054.png,18054.png,18054,.png,"(610, 610, 4)",3,uint8,42.0,255.0,189.79859849502822,False,675.0859375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/1813.png,1813.png,1813,.png,"(816, 360, 4)",3,uint8,7.0,255.0,175.28314355255992,False,593.6650390625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18153.png,18153.png,18153,.png,"(360, 360, 4)",3,uint8,2.0,255.0,71.73582175925925,False,56.7099609375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18362.png,18362.png,18362,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,98.74144744744744,False,1270.0400390625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18425.png,18425.png,18425,.png,"(512, 711, 3)",3,uint8,3.0,255.0,137.74739033931084,False,211.0986328125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18440.png,18440.png,18440,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,118.5549004004004,False,1253.1376953125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18462.png,18462.png,18462,.png,"(1912, 2568)",2,uint8,9.0,255.0,55.33591295832844,False,1436.109375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18463.png,18463.png,18463,.png,"(464, 633, 4)",3,uint8,0.0,255.0,151.86674276161682,False,626.6396484375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18472.png,18472.png,18472,.png,"(256, 256, 4)",3,uint8,2.0,255.0,72.9462890625,False,33.8037109375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/1856.png,1856.png,1856,.png,"(143, 528, 3)",3,uint8,0.0,255.0,205.66493165924985,False,28.599609375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/1859.png,1859.png,1859,.png,"(360, 360, 4)",3,uint8,2.0,255.0,70.67362847222222,False,55.19140625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18617.png,18617.png,18617,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,123.83956206206206,False,1170.8427734375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18679.png,18679.png,18679,.png,"(512, 683, 3)",3,uint8,0.0,255.0,15.718504072108345,False,87.2568359375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18696.png,18696.png,18696,.png,"(512, 784, 3)",3,uint8,0.0,255.0,106.18353146922831,False,210.5458984375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/187.png,187.png,187,.png,"(877, 802, 4)",3,uint8,9.0,255.0,206.35509359440624,False,1352.2744140625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/1873.png,1873.png,1873,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,88.97908708708708,False,1220.677734375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18760.png,18760.png,18760,.png,"(90, 817, 3)",3,uint8,27.0,255.0,245.80875832993337,False,65.4794921875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18781.png,18781.png,18781,.png,"(256, 320, 4)",3,uint8,0.0,255.0,187.33052673339844,False,112.3681640625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18788.png,18788.png,18788,.png,"(574, 421, 4)",3,uint8,13.0,255.0,185.2778042159451,False,454.7646484375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/1879.png,1879.png,1879,.png,"(3888, 2592, 3)",3,uint8,0.0,255.0,147.5739106769378,False,10776.2841796875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18877.png,18877.png,18877,.png,"(176, 138, 4)",3,uint8,15.0,255.0,180.5936367753623,False,54.5625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18929.png,18929.png,18929,.png,"(256, 320, 4)",3,uint8,0.0,255.0,187.38067321777345,False,108.68359375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18940.png,18940.png,18940,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,151.53465865865866,False,1192.6142578125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18971.png,18971.png,18971,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,118.71413813813814,False,1241.5498046875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/18995.png,18995.png,18995,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,96.70695695695696,False,1215.1904296875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19054.png,19054.png,19054,.png,"(70, 448, 3)",3,uint8,32.0,242.0,200.77634991496598,False,27.3388671875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19074.png,19074.png,19074,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,101.10546996996997,False,1253.2529296875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19116.png,19116.png,19116,.png,"(940, 492, 4)",3,uint8,0.0,255.0,184.50435316121778,False,953.328125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19121.png,19121.png,19121,.png,"(1200, 1600, 3)",3,uint8,0.0,194.0,1.8683522569444444,False,1290.890625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19162.png,19162.png,19162,.png,"(129, 460, 3)",3,uint8,8.0,240.0,223.74561846983485,False,28.732421875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19193.png,19193.png,19193,.png,"(512, 661, 3)",3,uint8,0.0,255.0,106.04194047844176,False,209.2099609375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19253.png,19253.png,19253,.png,"(1912, 2568)",2,uint8,16.0,255.0,60.59893144951055,False,1341.7900390625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19281.png,19281.png,19281,.png,"(391, 978, 3)",3,uint8,0.0,249.0,239.58704020418517,False,133.8046875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19294.png,19294.png,19294,.png,"(256, 320, 4)",3,uint8,53.0,255.0,217.78724670410156,False,128.294921875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19332.png,19332.png,19332,.png,"(256, 256, 4)",3,uint8,10.0,255.0,77.52945327758789,False,40.7802734375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/1940.png,1940.png,1940,.png,"(88, 502, 3)",3,uint8,0.0,198.0,166.93027888446215,False,28.6884765625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19467.png,19467.png,19467,.png,"(2592, 3888, 3)",3,uint8,0.0,255.0,169.9073715526512,False,10230.7685546875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19512.png,19512.png,19512,.png,"(76, 745, 3)",3,uint8,0.0,182.0,133.07398445778875,False,31.927734375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19554.png,19554.png,19554,.png,"(1200, 1600, 3)",3,uint8,0.0,237.0,3.326434895833333,False,1285.0595703125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19563.png,19563.png,19563,.png,"(525, 246, 3)",3,uint8,11.0,192.0,136.85026713124273,False,99.685546875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19593.png,19593.png,19593,.png,"(214, 1368, 3)",3,uint8,49.0,185.0,164.82872875334755,False,58.7978515625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19620.png,19620.png,19620,.png,"(1200, 1600, 3)",3,uint8,0.0,253.0,3.6220807291666666,False,1474.2822265625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19621.png,19621.png,19621,.png,"(1024, 1280, 3)",3,uint8,4.0,255.0,84.70039901733398,False,2225.8095703125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19622.png,19622.png,19622,.png,"(360, 360, 4)",3,uint8,5.0,255.0,74.94570023148148,False,61.5205078125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19627.png,19627.png,19627,.png,"(256, 256, 4)",3,uint8,2.0,255.0,74.92543029785156,False,34.0302734375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19633.png,19633.png,19633,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,138.0669874874875,False,1141.66015625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19668.png,19668.png,19668,.png,"(256, 256, 4)",3,uint8,2.0,255.0,69.879638671875,False,28.8818359375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19684.png,19684.png,19684,.png,"(3888, 2592, 3)",3,uint8,0.0,255.0,172.37747490431676,False,9868.6318359375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19709.png,19709.png,19709,.png,"(520, 696, 3)",3,uint8,0.0,252.0,7.9880369510757445,False,277.728515625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19728.png,19728.png,19728,.png,"(127, 305, 4)",3,uint8,15.0,255.0,206.57408028914418,False,80.314453125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19734.png,19734.png,19734,.png,"(3888, 2592, 3)",3,uint8,0.0,255.0,162.59608796825518,False,9831.2021484375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19775.png,19775.png,19775,.png,"(256, 256, 4)",3,uint8,10.0,255.0,77.42896270751953,False,39.8759765625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19777.png,19777.png,19777,.png,"(1912, 2568)",2,uint8,22.0,254.0,87.32110811858861,False,1444.53515625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19844.png,19844.png,19844,.png,"(666, 1000, 3)",3,uint8,0.0,246.0,86.62177327327328,False,1018.4189453125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19847.png,19847.png,19847,.png,"(1912, 2568)",2,uint8,23.0,234.0,88.44254988171117,False,1447.21484375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19895.png,19895.png,19895,.png,"(256, 256, 4)",3,uint8,1.0,255.0,70.72972869873047,False,38.7587890625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19915.png,19915.png,19915,.png,"(2592, 3888, 3)",3,uint8,0.0,255.0,169.16545852014852,False,11070.6787109375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19933.png,19933.png,19933,.png,"(631, 211, 3)",3,uint8,25.0,243.0,205.0974605868966,False,65.3427734375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19953.png,19953.png,19953,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,94.53218568568569,False,963.8115234375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19964.png,19964.png,19964,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,98.26687387387388,False,1251.1416015625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19986.png,19986.png,19986,.png,"(420, 590, 4)",3,uint8,0.0,255.0,217.48503531073447,False,445.404296875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/19993.png,19993.png,19993,.png,"(1311, 1449, 4)",3,uint8,4.0,255.0,162.0048278909835,False,3074.580078125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20009.png,20009.png,20009,.png,"(3888, 2592, 3)",3,uint8,0.0,255.0,172.47765474701094,False,9525.9736328125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20010.png,20010.png,20010,.png,"(512, 723, 3)",3,uint8,20.0,255.0,157.9395314661134,False,255.623046875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20097.png,20097.png,20097,.png,"(512, 514, 3)",3,uint8,0.0,255.0,164.7334820342899,False,268.2958984375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20103.png,20103.png,20103,.png,"(256, 256, 4)",3,uint8,9.0,255.0,77.44892120361328,False,40.931640625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20144.png,20144.png,20144,.png,"(256, 256, 4)",3,uint8,1.0,255.0,67.85236358642578,False,31.4794921875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20151.png,20151.png,20151,.png,"(520, 696, 4)",3,uint8,11.0,255.0,87.65640542108753,False,206.7216796875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20193.png,20193.png,20193,.png,"(256, 256, 4)",3,uint8,9.0,255.0,77.08541107177734,False,40.9658203125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20270.png,20270.png,20270,.png,"(360, 360, 4)",3,uint8,2.0,255.0,71.8038136574074,False,57.7587890625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20282.png,20282.png,20282,.png,"(360, 360, 4)",3,uint8,4.0,255.0,71.7479513888889,False,56.138671875,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/2032.png,2032.png,2032,.png,"(3888, 2592, 3)",3,uint8,0.0,255.0,169.19787396510736,False,10563.2177734375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20342.png,20342.png,20342,.png,"(2592, 3888, 3)",3,uint8,0.0,255.0,164.62843709514556,False,10758.78125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20343.png,20343.png,20343,.png,"(121, 128, 4)",3,uint8,13.0,255.0,200.4421649018595,False,31.783203125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20379.png,20379.png,20379,.png,"(256, 256, 4)",3,uint8,1.0,255.0,67.13702774047852,False,29.9814453125,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20391.png,20391.png,20391,.png,"(520, 696, 3)",3,uint8,0.0,255.0,8.511645299145298,False,288.984375,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20401.png,20401.png,20401,.png,"(666, 1000, 3)",3,uint8,0.0,255.0,98.4746051051051,False,1240.3515625,train_authentic
/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/20409.png,20409.png,20409,.png,"(256, 256, 4)",3,uint8,9.0,255.0,76.69379425048828,False,41.92578125,train_authentic
