image_id,image_path,class_name,gt_area,gt_area_ratio,mask_quartile,pred_area,pred_area_ratio,dice,iou,image_score,image_pred_label,gt_component_count,pred_component_count,matched_component_count,failure_group,model_name
24749,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/24749.png,forged,17019,0.11541748046875,Q4,0,0.0,5.875785886327775e-12,5.875785886327775e-12,0.826171875,1,5,0,0,worst_forged_cases,efficientnetb0_unet_rgb_384_smallmask
10296,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10296.png,forged,12758,0.0865207248263889,Q1,3629,0.024610731336805556,6.102398242472066e-12,6.102398242472066e-12,0.99462890625,1,2,2,0,worst_forged_cases,efficientnetb0_unet_rgb_384_smallmask
6060,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/6060.png,forged,16153,0.10954454210069445,Q3,0,0.0,6.190800470462509e-12,6.190800470462509e-12,0.7607421875,0,2,0,0,worst_forged_cases,efficientnetb0_unet_rgb_384_smallmask
14070,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/14070.png,forged,14290,0.09691026475694445,Q4,0,0.0,6.997900629762085e-12,6.997900629762085e-12,0.64892578125,0,2,0,0,worst_forged_cases,efficientnetb0_unet_rgb_384_smallmask
12025,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12025.png,forged,11938,0.0809597439236111,Q4,1039,0.007046169704861111,7.705941280668059e-12,7.705941280668059e-12,0.99365234375,1,2,1,0,worst_forged_cases,efficientnetb0_unet_rgb_384_smallmask
2228,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/2228.png,forged,8398,0.056952582465277776,Q1,4491,0.03045654296875,7.758553805510446e-12,7.758553805510446e-12,0.947265625,1,2,1,0,worst_forged_cases,efficientnetb0_unet_rgb_384_smallmask
39299,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/39299.png,forged,11954,0.08106825086805555,Q2,0,0.0,8.365400702623678e-12,8.365400702623678e-12,0.7470703125,0,2,0,0,worst_forged_cases,efficientnetb0_unet_rgb_384_smallmask
10,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10.png,forged,413,0.002800835503472222,Q1,11532,0.07820638020833333,8.371703641620999e-12,8.371703641620999e-12,0.9375,1,2,9,0,worst_forged_cases,efficientnetb0_unet_rgb_384_smallmask
298,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/298.png,forged,21806,0.1478814019097222,Q2,0,0.0,4.5858937906787765e-12,4.5858937906787765e-12,0.6904296875,0,2,0,0,small_mask_failures,efficientnetb0_unet_rgb_384_smallmask
10296,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10296.png,forged,12758,0.0865207248263889,Q1,3629,0.024610731336805556,6.102398242472066e-12,6.102398242472066e-12,0.99462890625,1,2,2,0,small_mask_failures,efficientnetb0_unet_rgb_384_smallmask
2228,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/2228.png,forged,8398,0.056952582465277776,Q1,4491,0.03045654296875,7.758553805510446e-12,7.758553805510446e-12,0.947265625,1,2,1,0,small_mask_failures,efficientnetb0_unet_rgb_384_smallmask
39299,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/39299.png,forged,11954,0.08106825086805555,Q2,0,0.0,8.365400702623678e-12,8.365400702623678e-12,0.7470703125,0,2,0,0,small_mask_failures,efficientnetb0_unet_rgb_384_smallmask
10,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/10.png,forged,413,0.002800835503472222,Q1,11532,0.07820638020833333,8.371703641620999e-12,8.371703641620999e-12,0.9375,1,2,9,0,small_mask_failures,efficientnetb0_unet_rgb_384_smallmask
35069,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/35069.png,forged,6334,0.04295518663194445,Q2,3027,0.020528157552083332,1.0682619378157432e-11,1.0682619378157432e-11,0.95068359375,1,2,2,0,small_mask_failures,efficientnetb0_unet_rgb_384_smallmask
14624,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/14624.png,forged,8560,0.058051215277777776,Q2,0,0.0,1.1682242990517729e-11,1.1682242990517729e-11,0.16748046875,0,2,0,0,small_mask_failures,efficientnetb0_unet_rgb_384_smallmask
55651,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/55651.png,forged,6868,0.046576605902777776,Q2,0,0.0,1.45602795571555e-11,1.45602795571555e-11,0.85546875,1,2,0,0,small_mask_failures,efficientnetb0_unet_rgb_384_smallmask
57824,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/57824.png,forged,5562,0.0377197265625,Q2,0,0.0,1.7979144192413176e-11,1.7979144192413176e-11,0.86962890625,1,4,0,0,small_mask_failures,efficientnetb0_unet_rgb_384_smallmask
16590,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/16590.png,forged,3816,0.02587890625,Q2,1269,0.00860595703125,1.9665683382110802e-11,1.9665683382110802e-11,0.9736328125,1,2,1,0,small_mask_failures,efficientnetb0_unet_rgb_384_smallmask
41600,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/41600.png,forged,2592,0.017578125,Q2,2463,0.016703287760416668,1.9782393669242682e-11,1.9782393669242682e-11,0.98876953125,1,3,3,0,small_mask_failures,efficientnetb0_unet_rgb_384_smallmask
17625,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/17625.png,forged,2413,0.016364203559027776,Q2,2236,0.015163845486111112,2.1510002150537533e-11,2.1510002150537533e-11,0.97607421875,1,4,4,0,small_mask_failures,efficientnetb0_unet_rgb_384_smallmask
58338,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/58338.png,authentic,0,0.0,,24709,0.1675686306423611,4.047108341073911e-12,4.047108341073911e-12,0.99951171875,1,0,3,0,false_positive_authentic,efficientnetb0_unet_rgb_384_smallmask
43810,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/43810.png,authentic,0,0.0,,760,0.005154079861111111,1.3157894735110802e-10,1.3157894735110802e-10,0.9990234375,1,0,4,0,false_positive_authentic,efficientnetb0_unet_rgb_384_smallmask
58081,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/58081.png,authentic,0,0.0,,13573,0.09204779730902778,7.367567965760202e-12,7.367567965760202e-12,0.99853515625,1,0,3,0,false_positive_authentic,efficientnetb0_unet_rgb_384_smallmask
26492,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/26492.png,authentic,0,0.0,,15879,0.10768636067708333,6.297625795035596e-12,6.297625795035596e-12,0.99853515625,1,0,2,0,false_positive_authentic,efficientnetb0_unet_rgb_384_smallmask
28928,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/28928.png,authentic,0,0.0,,161,0.0010918511284722222,6.211180120365727e-10,6.211180120365727e-10,0.998046875,1,0,1,0,false_positive_authentic,efficientnetb0_unet_rgb_384_smallmask
43368,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/43368.png,authentic,0,0.0,,1378,0.009345160590277778,7.256894048820254e-11,7.256894048820254e-11,0.99658203125,1,0,2,0,false_positive_authentic,efficientnetb0_unet_rgb_384_smallmask
35127,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/35127.png,authentic,0,0.0,,34754,0.2356906467013889,2.8773666340482322e-12,2.8773666340482322e-12,0.99658203125,1,0,3,0,false_positive_authentic,efficientnetb0_unet_rgb_384_smallmask
52927,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/52927.png,authentic,0,0.0,,12166,0.08250596788194445,8.219628472725466e-12,8.219628472725466e-12,0.99609375,1,0,3,0,false_positive_authentic,efficientnetb0_unet_rgb_384_smallmask
46907,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/46907.png,authentic,0,0.0,,13591,0.09216986762152778,7.357810315595924e-12,7.357810315595924e-12,0.99609375,1,0,2,0,false_positive_authentic,efficientnetb0_unet_rgb_384_smallmask
40728,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40728.png,authentic,0,0.0,,102,0.0006917317708333334,9.803921559015764e-10,9.803921559015764e-10,0.99560546875,1,0,1,0,false_positive_authentic,efficientnetb0_unet_rgb_384_smallmask
6419,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/6419.png,authentic,0,0.0,,19864,0.1347113715277778,5.0342327828985385e-12,5.0342327828985385e-12,0.99560546875,1,0,3,0,false_positive_authentic,efficientnetb0_unet_rgb_384_smallmask
50069,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/50069.png,authentic,0,0.0,,318,0.0021565755208333335,3.1446540870614293e-10,3.1446540870614293e-10,0.9951171875,1,0,2,0,false_positive_authentic,efficientnetb0_unet_rgb_384_smallmask
14624,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/14624.png,forged,8560,0.058051215277777776,Q2,0,0.0,1.1682242990517729e-11,1.1682242990517729e-11,0.16748046875,0,2,0,0,false_negative_forged,efficientnetb0_unet_rgb_384_smallmask
7972,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/7972.png,forged,9308,0.06312391493055555,Q3,0,0.0,1.074344649752102e-11,1.074344649752102e-11,0.178955078125,0,2,0,0,false_negative_forged,efficientnetb0_unet_rgb_384_smallmask
46500,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/46500.png,forged,4347,0.02947998046875,Q3,0,0.0,2.3004370829928585e-11,2.3004370829928585e-11,0.292724609375,0,2,0,0,false_negative_forged,efficientnetb0_unet_rgb_384_smallmask
45381,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45381.png,forged,422,0.002861870659722222,Q1,0,0.0,2.3696682458839646e-10,2.3696682458839646e-10,0.299560546875,0,2,0,0,false_negative_forged,efficientnetb0_unet_rgb_384_smallmask
59375,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/59375.png,forged,306,0.0020751953125,Q1,0,0.0,3.267973855141185e-10,3.267973855141185e-10,0.3154296875,0,3,0,0,false_negative_forged,efficientnetb0_unet_rgb_384_smallmask
1143,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1143.png,forged,883,0.005988226996527778,Q2,0,0.0,1.1325028311288218e-10,1.1325028311288218e-10,0.344482421875,0,12,0,0,false_negative_forged,efficientnetb0_unet_rgb_384_smallmask
19130,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/19130.png,forged,1658,0.011244032118055556,Q1,0,0.0,6.031363087694128e-11,6.031363087694128e-11,0.36669921875,0,2,0,0,false_negative_forged,efficientnetb0_unet_rgb_384_smallmask
7130,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/7130.png,forged,374,0.002536349826388889,Q1,0,0.0,2.673796790728931e-10,2.673796790728931e-10,0.41552734375,0,5,0,0,false_negative_forged,efficientnetb0_unet_rgb_384_smallmask
60340,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/60340.png,forged,850,0.005764431423611111,Q2,0,0.0,1.1764705880968858e-10,1.1764705880968858e-10,0.4228515625,0,5,0,0,false_negative_forged,efficientnetb0_unet_rgb_384_smallmask
40298,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/40298.png,forged,1006,0.006822374131944444,Q1,0,0.0,9.940357851894596e-11,9.940357851894596e-11,0.43798828125,0,12,0,0,false_negative_forged,efficientnetb0_unet_rgb_384_smallmask
64717,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/64717.png,forged,504,0.00341796875,Q1,0,0.0,1.984126983733308e-10,1.984126983733308e-10,0.44384765625,0,2,0,0,false_negative_forged,efficientnetb0_unet_rgb_384_smallmask
21204,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/21204.png,forged,730,0.004950629340277778,Q2,0,0.0,1.3698630135109776e-10,1.3698630135109776e-10,0.4462890625,0,12,0,0,false_negative_forged,efficientnetb0_unet_rgb_384_smallmask
40373,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/40373.png,forged,34712,0.2354058159722222,Q4,37023,0.2510782877604167,0.9570781348017605,0.9176892025558915,0.99560546875,1,2,2,2,large_mask_success,efficientnetb0_unet_rgb_384_smallmask
54527,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/54527.png,forged,21550,0.1461452907986111,Q4,24032,0.16297743055555555,0.9379579658638543,0.8831646354063906,0.99951171875,1,1,1,1,large_mask_success,efficientnetb0_unet_rgb_384_smallmask
2450,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/2450.png,forged,6385,0.04330105251736111,Q4,6797,0.04609510633680555,0.9362767410109523,0.8801882755686751,0.99951171875,1,4,4,4,large_mask_success,efficientnetb0_unet_rgb_384_smallmask
1856,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1856.png,forged,64216,0.4354926215277778,Q4,67416,0.4571940104166667,0.9339826182083886,0.8761420162200138,0.99267578125,1,2,1,1,large_mask_success,efficientnetb0_unet_rgb_384_smallmask
63947,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/63947.png,forged,24051,0.16310628255208334,Q4,25469,0.1727227105034722,0.9252423263329458,0.8608845965959157,0.99755859375,1,3,5,3,large_mask_success,efficientnetb0_unet_rgb_384_smallmask
8074,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/8074.png,forged,32990,0.2237277560763889,Q4,30767,0.2086520724826389,0.9168875574448031,0.846530352178387,0.99755859375,1,2,3,2,large_mask_success,efficientnetb0_unet_rgb_384_smallmask
4222,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/4222.png,forged,27578,0.18702528211805555,Q4,32935,0.2233547634548611,0.911473567663293,0.8373462881438064,0.9990234375,1,1,1,1,large_mask_success,efficientnetb0_unet_rgb_384_smallmask
23460,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/23460.png,forged,11314,0.07672797309027778,Q4,12001,0.0813869900173611,0.9076560154410995,0.8309250824577437,0.99609375,1,3,3,3,large_mask_success,efficientnetb0_unet_rgb_384_smallmask
45182,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/45182.png,forged,4199,0.028476291232638888,Q4,4835,0.03278944227430555,0.9039185299988496,0.8246818824515314,1.0,1,2,2,2,large_mask_success,efficientnetb0_unet_rgb_384_smallmask
339,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/339.png,forged,46101,0.3126424153645833,Q4,43684,0.2962510850694444,0.9013977835942514,0.8204951438597285,0.99755859375,1,2,3,2,large_mask_success,efficientnetb0_unet_rgb_384_smallmask
17493,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/17493.png,forged,25492,0.1728786892361111,Q4,30886,0.20945909288194445,0.897903437511267,0.8147230179939655,0.9951171875,1,2,2,2,large_mask_success,efficientnetb0_unet_rgb_384_smallmask
40919,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/40919.png,forged,12041,0.08165825737847222,Q4,13680,0.0927734375,0.893666653707501,0.8077734045557509,1.0,1,2,3,2,large_mask_success,efficientnetb0_unet_rgb_384_smallmask
65311,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/65311.png,forged,28614,0.19405110677083334,Q4,0,0.0,3.49479275877719e-12,3.49479275877719e-12,0.90185546875,1,2,0,0,large_mask_failure,efficientnetb0_unet_rgb_384_smallmask
4371,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/4371.png,forged,24558,0.16654459635416666,Q4,419,0.002841525607638889,4.00368338870159e-12,4.00368338870159e-12,0.93115234375,1,1,1,0,large_mask_failure,efficientnetb0_unet_rgb_384_smallmask
25388,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/25388.png,forged,17735,0.1202731662326389,Q4,0,0.0,5.638567803746046e-12,5.638567803746046e-12,0.56396484375,0,2,0,0,large_mask_failure,efficientnetb0_unet_rgb_384_smallmask
24749,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/24749.png,forged,17019,0.11541748046875,Q4,0,0.0,5.875785886327775e-12,5.875785886327775e-12,0.826171875,1,5,0,0,large_mask_failure,efficientnetb0_unet_rgb_384_smallmask
14070,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/14070.png,forged,14290,0.09691026475694445,Q4,0,0.0,6.997900629762085e-12,6.997900629762085e-12,0.64892578125,0,2,0,0,large_mask_failure,efficientnetb0_unet_rgb_384_smallmask
12025,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/12025.png,forged,11938,0.0809597439236111,Q4,1039,0.007046169704861111,7.705941280668059e-12,7.705941280668059e-12,0.99365234375,1,2,1,0,large_mask_failure,efficientnetb0_unet_rgb_384_smallmask
41080,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/41080.png,forged,10186,0.06907823350694445,Q4,0,0.0,9.817396426371319e-12,9.817396426371319e-12,0.72802734375,0,2,0,0,large_mask_failure,efficientnetb0_unet_rgb_384_smallmask
14930,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/14930.png,forged,5073,0.034403483072916664,Q4,0,0.0,1.9712201852558404e-11,1.9712201852558404e-11,0.794921875,1,2,0,0,large_mask_failure,efficientnetb0_unet_rgb_384_smallmask
23236,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/23236.png,forged,3572,0.024224175347222224,Q4,0,0.0,2.799552071590158e-11,2.799552071590158e-11,0.79052734375,1,2,0,0,large_mask_failure,efficientnetb0_unet_rgb_384_smallmask
1419,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/1419.png,forged,1155,0.007832845052083334,Q4,0,0.0,8.658008657259046e-11,8.658008657259046e-11,0.58056640625,0,2,0,0,large_mask_failure,efficientnetb0_unet_rgb_384_smallmask
38294,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/38294.png,forged,10454,0.0708957248263889,Q4,127,0.0008612738715277778,0.024005292514658296,0.012148459929097489,0.8642578125,1,2,1,0,large_mask_failure,efficientnetb0_unet_rgb_384_smallmask
49711,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/forged/49711.png,forged,6081,0.041239420572916664,Q4,2252,0.015272352430555556,0.12000480020256803,0.06383250352273928,0.9619140625,1,2,2,1,large_mask_failure,efficientnetb0_unet_rgb_384_smallmask
